loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,month_since_last_delinquent
8227a378-cc35-4b75-b4fe-4d2774ba6739,1a5d4cac-4a86-4dea-acc8-1ee76bec50b6,loan given,2015-05-11 14:38:00,28661.0,short term,0.0,debt consolidation,1.0,rent,140233.0,5 years,16.0,3.0,3.0,734.0,1180.29,16.0,9.0,0.0,5551.0,13706,0.0,
27f7e71a-2272-4fc0-b7f5-75acd8ed9ace,ce97df78-8b92-49ed-8d6d-8628413f0632,loan refused,2015-12-26 11:31:00,10562.0,long term,0.0,debt consolidation,2.0,rent,42655.0,5 years,,5.0,1.0,673.0,587.93,16.0,7.0,0.0,11860.0,12291,0.0,
511a49a1-44f4-4313-a6d4-d0d27a062cef,99a2652b-7a58-4103-89c2-1f9dedf25449,loan given,2015-03-30 14:16:00,99999999.0,short term,0.0,business loan,2.0,own home,26661.0,,,2.0,1.0,732.0,551.67,11.0,8.0,0.0,7216.0,14548,0.0,
c349dad2-886d-4e0e-85e7-3260b7c68680,13daaf95-737e-4f57-971f-9aa70ce60d4f,loan given,2015-06-30 14:34:00,99999999.0,short term,0.0,debt consolidation,4.0,rent,76785.0,3 years,19.0,4.0,0.0,739.0,1202.97,24.0,12.0,0.0,18852.0,47970,0.0,
fc371a71-c7e0-4758-b9b1-399c85c69852,304a4d9e-019a-458e-8505-6c1dfe8a4693,loan refused,2015-02-27 12:42:00,6045.0,short term,0.0,debt consolidation,0.0,rent,36194.0,10+ years,,2.0,0.0,696.0,941.06,9.0,11.0,0.0,10777.0,12192,0.0,
9d1f520d-333c-4e94-89af-6b18e52a38d0,274979e3-058f-4ff8-b076-7023813dd0b7,loan refused,2015-10-09 13:00:00,13479.0,short term,0.0,debt consolidation,2.0,rent,,< 1 year,15.0,5.0,1.0,,1294.8,21.0,12.0,0.0,27386.0,55889,0.0,
5d60a052-4749-4f41-8ccc-2093c84dd55e,48303ce1-6d8d-4b54-97ec-62caef81d2d0,loan given,2015-01-04 11:29:00,16742.0,short term,0.0,debt consolidation,3.0,rent,,10+ years,,3.0,0.0,,674.0,23.0,5.0,0.0,10555.0,14824,0.0,
8ff77f21-72b2-446b-87ec-5fc1cd357e2e,c93faf03-f21d-46e2-a196-e57dff8914af,loan refused,2015-08-14 10:47:00,10094.0,short term,0.0,debt consolidation,1.0,rent,63088.0,6 years,,2.0,0.0,715.0,1645.53,33.0,16.0,0.0,35925.0,48877,0.0,
bc6e16f4-c108-45da-a6ff-4853399a73e6,6bb5195d-ab36-4bf6-8a84-39dc85178e84,loan given,2015-07-03 13:47:00,10028.0,short term,0.0,debt consolidation,3.0,rent,,10+ years,,0.0,0.0,,733.05,11.0,5.0,2.0,4993.0,5713,1.0,
4bcf4e06-60c7-4849-8c70-ada382fef5bb,0b25e0aa-3fe1-4540-8e6d-f6e579dfc84a,loan given,2015-05-12 12:37:00,5951.0,short term,0.0,debt consolidation,4.0,rent,119016.0,2 years,30.0,1.0,2.0,747.0,513.75,16.0,6.0,0.0,5812.0,10704,0.0,
3fe53c81-0a1c-488f-96c3-8ea497265ff3,e148b2a7-2834-4c96-b112-e476a3a91ce7,loan refused,2015-02-23 13:06:00,7948.0,short term,0.0,debt consolidation,3.0,own home,33779.0,7 years,,3.0,0.0,7160.0,700.91,16.0,8.0,0.0,6788.0,9235,0.0,
6bb77241-6339-4830-a497-ccd9369431ba,ec3546e9-4ef1-4afb-a8b6-cfc31563f212,loan refused,2015-04-09 11:38:00,19894.0,short term,0.0,debt consolidation,1.0,own home,109417.0,2 years,,0.0,1.0,746.0,984.75,23.0,10.0,0.0,47801.0,105522,0.0,
f98cef03-6d1c-41c6-bb2d-cc3f3c0737dc,6cd3f9d2-fa0c-4cf3-b0ce-de0d07daebc7,loan given,2015-10-31 11:49:00,99999999.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
78885d68-bc16-43ee-9059-fc0804915328,ae9392a8-fd14-4e20-9692-0abc98849592,loan given,2015-01-29 12:30:00,99999999.0,short term,0.0,debt consolidation,4.0,own home,26627.0,1 year,,4.0,2.0,740.0,576.93,11.0,6.0,0.0,5649.0,12637,0.0,
1d45ad29-e138-49a4-97f6-620dd0b8597e,12dc6de6-6e84-497c-a7a2-6acbe91daa50,loan given,2015-06-03 13:21:00,14124.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
facbeecc-e4c4-4ac8-b122-4768150b1b6f,b900a2ed-88ab-4335-b60e-21b0d3012679,loan given,2015-12-05 10:49:00,4461.0,short term,0.0,major_purchase,1.0,,,,,,,,,,,,,,,
7b734ddf-d73b-4052-962a-96b863640315,155bf40c-2bad-482f-80c9-37f0e8538839,loan refused,2015-12-20 12:34:00,29911.0,long term,0.0,debt consolidation,0.0,own home,171207.0,7 years,29.0,0.0,0.0,682.0,3466.94,21.0,23.0,0.0,8258.0,18434,0.0,
c7240e0c-ed1c-4b56-b718-951abe185a7a,2bdc76b5-d89a-4e6b-a4c1-f87ee3c04b41,loan refused,2015-03-25 12:44:00,16341.0,long term,0.0,other,1.0,home mortgage,52746.0,10+ years,,3.0,3.0,739.0,1048.76,32.0,7.0,0.0,37967.0,57265,0.0,
e1e07ecf-43dc-4146-98ac-d6e564f6b16f,8d7fac55-cb6c-4b92-a1b8-8c17752d824f,loan refused,2015-06-30 10:34:00,5107.0,short term,0.0,business loan,1.0,rent,,1 year,48.0,0.0,2.0,,427.97,29.0,7.0,0.0,5578.0,25823,0.0,
456d77c3-adcc-4116-bbba-d4f90c027f7b,890b468c-a1f8-4a8a-9e21-77b8984e012d,loan given,2015-07-30 12:11:00,15359.0,short term,0.0,debt consolidation,4.0,rent,56315.0,4 years,,2.0,2.0,746.0,624.15,17.0,16.0,0.0,11144.0,57444,0.0,
084be7b8-561e-495e-b110-3eae62e73628,53a7c876-b557-4fee-82e5-a4cd447c7f50,loan given,2015-08-06 12:04:00,18385.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
5d05b0fd-9bd4-4cf5-a4e6-27a7dacb4863,d1c3c883-5536-499b-849c-d2d23bbb5faa,loan given,2015-11-30 11:24:00,29080.0,short term,0.0,business loan,0.0,home mortgage,,10+ years,,5.0,2.0,,1907.83,37.0,16.0,0.0,53331.0,83330,0.0,
f24e6a1b-fc0f-4e0b-a820-5db63a93d18a,ce421e13-c595-408c-94c5-c57bbe2a9911,loan given,2015-08-07 13:11:00,15618.0,short term,0.0,debt consolidation,0.0,home mortgage,96634.0,2 years,10.0,0.0,1.0,735.0,1562.25,23.0,11.0,0.0,12001.0,23907,0.0,
b956eb23-8997-4850-9bab-011095a447f8,f6a72c34-5b96-4e95-ba52-583119332b66,loan given,2015-11-22 13:18:00,99999999.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
90381bce-dcf9-4649-9c08-625330d5f6e2,edecdde5-6e4f-482f-8456-9a4bc8e6edbd,loan given,2015-07-28 11:06:00,9937.0,short term,0.0,debt consolidation,1.0,home mortgage,69559.0,2 years,,0.0,1.0,747.0,660.81,11.0,11.0,0.0,15047.0,39286,0.0,
561fae66-92c9-49ef-8508-8a1cb32915f4,17913e02-4cd8-41ad-a96d-e5b4a8b6814f,loan given,2015-11-28 13:49:00,5905.0,short term,0.0,debt consolidation,4.0,own home,,10+ years,,1.0,3.0,,1335.92,26.0,15.0,0.0,29570.0,35626,0.0,
5274c4e3-4324-4823-a55f-d24d457c6c60,b6c536bb-14a2-44cf-b7e7-dd3628974ce0,loan refused,2015-07-13 12:16:00,11722.0,short term,0.0,debt consolidation,0.0,rent,63492.0,8 years,,4.0,2.0,738.0,480.42,17.0,5.0,0.0,20468.0,25974,0.0,
977d3226-8d50-403d-b647-cf5507cebc4e,274fa919-b04a-4066-bdc2-acbaa1f9750e,loan refused,2015-11-04 13:21:00,23489.0,long term,0.0,debt consolidation,1.0,rent,,< 1 year,73.0,1.0,1.0,,1888.89,30.0,13.0,0.0,8231.0,12721,0.0,
a8a6b007-0c0e-435c-aaa3-ac6343fd91f9,a698c892-6da1-4b95-a032-7b1c6525fc33,loan given,2015-08-01 11:23:00,7935.0,short term,0.0,other,0.0,,,,,,,,,,,,,,,
c15e610a-5e2a-462e-8c7e-3c091fd7e143,3d1b4438-09a3-4118-a81b-14e7ee241843,loan given,2015-05-23 12:52:00,18356.0,short term,0.0,debt consolidation,0.0,home mortgage,42832.0,1 year,,3.0,0.0,741.0,774.54,27.0,12.0,0.0,19605.0,45805,0.0,
375ada99-11f9-4981-ac9a-b1c64544e2f0,994bb733-3786-47c3-8878-fb3c4c5eef36,loan given,2015-10-04 10:19:00,33301.0,long term,0.0,debt consolidation,1.0,home mortgage,94650.0,10+ years,,3.0,3.0,726.0,1743.14,16.0,14.0,0.0,32575.0,59013,0.0,
4d3d8ad5-01f0-4b82-a6bf-56a3105c191d,d31192cc-c0fc-47cd-976b-b691bf55a8ae,loan given,2015-11-19 13:52:00,15742.0,short term,0.0,debt consolidation,3.0,rent,86583.0,5 years,32.0,2.0,2.0,726.0,2445.98,15.0,16.0,0.0,8010.0,14078,0.0,
c8df261c-a393-47f1-8460-44924a17f6be,f2c670f2-65a5-40ef-aa7e-4ac31051b0eb,loan given,2015-02-24 12:40:00,5075.0,short term,0.0,other,3.0,home mortgage,26387.0,3 years,,2.0,1.0,751.0,565.13,20.0,7.0,0.0,2076.0,32445,0.0,
7450b5c9-d61e-46df-9f0f-b45f801aedc5,2e4345aa-a86e-4ca4-90f5-236716775f3a,loan given,2015-05-23 10:00:00,99999999.0,long term,0.0,business loan,2.0,,,,,,,,,,,,,,,
f8762a2d-2551-447a-ad51-c5ac68c837d5,8afb8d0e-5809-41e5-baeb-45203269c630,loan refused,2015-10-15 10:55:00,5018.0,short term,0.0,other,1.0,rent,,10+ years,55.0,1.0,2.0,,1318.59,29.0,13.0,0.0,21585.0,32705,0.0,
5106fc8f-237d-4e0a-a17f-bac9e87bd4bd,6c0b9efa-c723-430b-a82b-c42044f002d3,loan refused,2015-10-11 12:16:00,11864.0,short term,0.0,debt consolidation,1.0,rent,59322.0,7 years,,1.0,0.0,731.0,1132.06,28.0,16.0,0.0,36145.0,48451,0.0,
a75648fb-ab81-4ccf-bd10-ee375eedd6b6,e7c76868-a103-4717-bc6e-dcd9a3e7c712,loan given,2015-11-17 11:00:00,21485.0,short term,0.0,debt consolidation,0.0,home mortgage,,10+ years,,4.0,3.0,,525.64,15.0,14.0,0.0,23777.0,37094,0.0,
1daf92ed-5649-43ef-8e2d-cb84221f877d,c8c591a3-bde4-4ca1-862c-4a11e4af6c64,loan given,2015-10-26 10:23:00,14928.0,short term,0.0,debt consolidation,4.0,own home,,5 years,76.0,1.0,3.0,,1003.04,16.0,14.0,0.0,11502.0,30109,0.0,
c7f62793-ae37-46b1-988c-b2c80915248a,3991af7e-fce4-4a97-a139-dbb70ce71690,loan given,2015-09-30 14:20:00,99999999.0,short term,0.0,other,4.0,,,,,,,,,,,,,,,
3b48b1fd-f21a-4cbc-9a12-01f4b978ee4f,a21399ae-dab7-48da-9840-1b5fea9462b3,loan given,2015-09-13 14:46:00,20824.0,short term,0.0,debt consolidation,1.0,home mortgage,89244.0,8 years,,3.0,0.0,747.0,2022.86,16.0,11.0,0.0,36537.0,45729,0.0,
049ae658-3967-47e5-9990-ea6182e827e9,01d75ed7-670c-41dd-8b4e-e1cfce4d0fdf,loan given,2015-08-08 10:13:00,6686.0,short term,0.0,debt consolidation,0.0,home mortgage,23212.0,6 years,,1.0,2.0,736.0,603.5,10.0,10.0,0.0,13843.0,31390,0.0,
693a453d-b049-4b36-902f-f7a08c02d681,d14af4a0-56aa-4f63-a225-00e324a16725,loan given,2015-07-12 10:39:00,7108.0,short term,0.0,other,1.0,home mortgage,,10+ years,,0.0,0.0,,398.19,28.0,9.0,1.0,4654.0,10899,1.0,
51445f7b-eaa3-4535-be57-3f169bc03f43,7d69be85-a265-4631-9475-d1e523f13bfb,loan given,2015-11-29 12:43:00,9654.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
5c3a0ed3-2db8-4549-b0e2-41624247cee0,0cb7476c-8c96-4386-a994-34ed9e0ef3f1,loan given,2015-07-05 10:52:00,6884.0,short term,0.0,other,2.0,,,,,,,,,,,,,,,
12061ac8-892a-461a-97c5-c5d375c29b32,cd84cf8c-3860-49cd-9813-f552188cfbee,loan given,2015-09-20 12:55:00,99999999.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
7312c910-2620-4223-99b5-4d1a7f32cef0,3fb03d21-bfe1-4608-b0bf-9c7020b4ee26,loan given,2015-08-01 10:00:00,19746.0,short term,0.0,debt consolidation,1.0,rent,57263.0,10+ years,78.0,2.0,0.0,739.0,577.4,17.0,7.0,0.0,18578.0,25380,0.0,
cd7a0c6a-ac5f-4aef-babb-2d871837a5d7,2a46ff36-05ca-4cf8-be4c-d30267b13359,loan given,2015-08-23 14:31:00,4082.0,short term,0.0,other,2.0,,,,,,,,,,,,,,,
d7d504fa-be48-42ca-8642-09fe8901a034,f57026ea-3dfe-4b1b-ab83-4dce44c8f96f,loan given,2015-06-07 10:28:00,99999999.0,short term,0.0,home improvements,1.0,home mortgage,73500.0,10+ years,24.0,3.0,2.0,742.0,1078,19.0,5.0,0.0,4297.0,4997,0.0,
4def5618-e7a2-4239-9c92-e07ea8c7e76d,a35acf3e-0c90-4951-a066-12dd23f8d941,loan refused,2015-12-03 10:17:00,12382.0,long term,0.0,debt consolidation,0.0,home mortgage,,7 years,,2.0,3.0,,731.17,16.0,9.0,0.0,10305.0,12180,0.0,
7b061bd7-ae98-41e2-8bb1-10f5cd0f8eb7,19358531-0381-4f73-aef9-8c5e6a7f0c09,loan given,2015-11-12 14:16:00,15338.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
e59c5274-f4b2-4f57-9fa1-156fa27ab080,6671a41d-3d79-48cd-bcb6-05c9e3127124,loan refused,2015-07-09 11:51:00,24493.0,short term,0.0,debt consolidation,4.0,rent,63681.0,10+ years,,2.0,2.0,734.0,1151.56,22.0,12.0,0.0,27537.0,46438,0.0,
c58d3ea8-f1fb-44d0-8675-f5ad28d7759f,aca17abe-e7c8-418d-a6a0-d3e0830a1196,loan given,2015-09-29 10:42:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,68143.0,2 years,,1.0,3.0,737.0,1027.82,14.0,10.0,0.0,12370.0,19856,0.0,
f70df08e-c306-43e8-a20a-e8be7bf53e53,16457045-e038-4c75-b5fc-a662cfe64533,loan given,2015-08-23 13:06:00,10926.0,long term,0.0,debt consolidation,2.0,rent,,6 years,46.0,1.0,3.0,,662.2,8.0,11.0,0.0,9846.0,23220,0.0,
db67f32e-6f7b-497d-b37b-e417457cfa33,386d8e3c-1330-4fe3-9b82-d611abdfcb48,loan given,2015-07-11 10:30:00,10125.0,short term,0.0,debt consolidation,2.0,rent,68850.0,,,3.0,3.0,744.0,218.6,23.0,3.0,0.0,8577.0,20373,0.0,
af2b0aaa-a1ab-42c6-bc06-b757f5fb54ea,e9955be6-d4f9-4ca1-af1f-60f65899eb7e,loan refused,2015-01-13 10:05:00,3170.0,short term,0.0,other,1.0,rent,81152.0,4 years,45.0,5.0,3.0,660.0,1386.35,16.0,14.0,3.0,594.0,1824,0.0,
db1705a8-fcb6-4034-b330-1ba38c090be9,545a0acd-f6d7-4680-b4d2-b5be9224cdb4,loan given,2015-01-07 10:21:00,12248.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
7e7f20ac-5eb0-4ef7-a027-598cd715d510,f72b7835-a442-4c3d-a823-54f7fb4fef02,loan given,2015-06-08 14:35:00,99999999.0,short term,0.0,other,3.0,rent,40272.0,2 years,,4.0,1.0,737.0,320.16,13.0,5.0,0.0,8033.0,12791,0.0,
154f95f1-7fcb-4bc9-a868-ce11825bd31b,dd930288-39db-4a6e-9101-01ebdd9599a7,loan refused,2015-09-30 11:22:00,11207.0,long term,0.0,home improvements,3.0,rent,48940.0,,,4.0,3.0,594.0,734.1,12.0,12.0,1.0,3414.0,6747,1.0,
f570eae6-79a3-4d2f-9676-1ab53901c7e2,acc68776-fce3-40d2-8461-81a18d895ee2,loan refused,2015-09-07 13:49:00,5425.0,short term,0.0,debt consolidation,2.0,rent,56293.0,3 years,21.0,3.0,1.0,727.0,717.73,15.0,10.0,0.0,3696.0,7574,0.0,
08126054-6c4d-4766-8a09-d9393ced46d5,49b92ea3-af5a-441e-9752-44292b61b69f,loan refused,2015-05-11 12:25:00,23472.0,short term,0.0,debt consolidation,1.0,rent,164304.0,7 years,52.0,0.0,3.0,7440.0,1332.23,36.0,5.0,0.0,4139.0,9492,0.0,
883c75f0-3fb3-49b1-b05e-33f7639fc592,c1a46e94-ba6a-4057-835c-ed5204cfd6d8,loan given,2015-01-28 13:32:00,99999999.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
18922462-2073-4fbe-b69a-7c13349b183f,3d677616-fa7e-4913-b3d0-c75f3ae0c5af,loan given,2015-08-14 14:17:00,3618.0,short term,0.0,debt consolidation,4.0,rent,55275.0,8 years,,4.0,0.0,734.0,543.53,14.0,6.0,0.0,5333.0,5727,0.0,
6f81f27e-1d95-44f9-8aa0-6d8724d6d338,4575f0e7-7ffb-4f85-bfe6-5800d16a1f8f,loan refused,2015-07-14 12:41:00,15234.0,long term,0.0,debt consolidation,2.0,home mortgage,70504.0,10+ years,,1.0,3.0,670.0,2273.75,18.0,15.0,0.0,36069.0,37650,0.0,
4545cca8-aa67-46fa-a88c-adc1987f9164,9ccb9f51-4fbe-4504-9017-cf9ff5e5225d,loan given,2015-03-29 14:31:00,16048.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
78302388-d4cc-4577-a85d-68f9a107fa97,37dadbd9-a0ca-4bb6-8b9e-5b65e2aacd3d,loan refused,2015-08-04 14:02:00,7532.0,short term,0.0,debt consolidation,2.0,rent,46112.0,6 years,,4.0,2.0,744.0,895.33,13.0,14.0,0.0,10996.0,16813,0.0,
c2c1055e-de49-47e0-a027-3d9142300974,e4fc3669-f504-4310-925c-9fdfde4010db,loan given,2015-09-08 13:46:00,24559.0,long term,0.0,debt consolidation,0.0,home mortgage,102330.0,10+ years,11.0,1.0,0.0,738.0,1364.4,28.0,13.0,0.0,47867.0,91875,0.0,
355712b9-5249-4476-8798-76e97a33a4e0,8ff9f0d3-4582-42cf-9315-4fbccad31f20,loan given,2015-08-13 10:15:00,7812.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
53f8af7f-048c-4edc-9e1f-df8048eb4596,e8af9ae1-5884-42c1-a5e8-1f634a3690b9,loan given,2015-10-14 10:56:00,9935.0,short term,0.0,debt consolidation,2.0,home mortgage,77493.0,9 years,,0.0,1.0,747.0,993.2,22.0,11.0,0.0,4543.0,8839,0.0,
1890d6db-5efe-4a6d-b160-b6f58239374f,24213a27-5d62-43ad-bfd4-2978c39302a7,loan given,2015-04-13 14:23:00,19073.0,short term,0.0,debt consolidation,3.0,home mortgage,47870.0,10+ years,19.0,5.0,2.0,740.0,785.87,22.0,14.0,0.0,19187.0,56267,0.0,
2c73c821-6957-4511-b6c9-098b351ec021,d330ad53-78fd-4c87-bb22-1211b7a8d59a,loan given,2015-06-22 10:39:00,20306.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
ad37caac-dd41-4d07-ae92-f15ee361d072,4aafb391-93b7-4424-94b3-4b27a6678a85,loan given,2015-12-24 14:49:00,18007.0,long term,0.0,other,1.0,,,,,,,,,,,,,,,
68f05704-8c50-4a19-8ad2-d5720e26529e,358b5123-fa79-451c-95ff-5cae1fbe679b,loan given,2015-04-14 12:39:00,17829.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
d3100267-4611-4296-af63-3def4a1452b9,fb768651-a270-499d-a118-b1b27676f4fd,loan given,2015-11-04 12:10:00,10187.0,short term,0.0,debt consolidation,1.0,rent,56029.0,2 years,43.0,4.0,1.0,731.0,363.72,12.0,24.0,0.0,2894.0,6004,0.0,
f9664d7e-3348-4623-b70f-fd956292564a,50093d93-2a11-465a-a8eb-914e8ce41673,loan given,2015-10-19 10:20:00,8455.0,short term,0.0,debt consolidation,4.0,home mortgage,,7 years,,1.0,0.0,,250.64,16.0,7.0,1.0,5492.0,13298,1.0,
f37f8e96-af80-4c59-a0f2-907cbe94056c,2f2c77f4-3b5a-4040-a918-c1a0db21bb0b,loan given,2015-05-04 10:05:00,2999.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
5468e115-3638-47a3-94d9-e65ccafc4ec3,fcc9ea8e-de18-4de4-883d-56265f065ce9,loan given,2015-12-28 12:13:00,9074.0,short term,0.0,debt consolidation,3.0,home mortgage,35287.0,10+ years,57.0,2.0,0.0,738.0,202.61,29.0,5.0,0.0,5399.0,9781,0.0,
e50a8e48-cb61-4c5e-8f0e-b3cdfc3572bb,e40ef9e4-a423-4577-a3ca-4a01c40c2c54,loan given,2015-07-07 14:22:00,10232.0,long term,0.0,buy a car,1.0,,,,,,,,,,,,,,,
2bcb00c0-8b6d-459e-beb9-1a892185f273,dea1f362-5997-4623-b955-98660401600f,loan given,2015-05-26 12:34:00,13270.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
06d231e3-46fb-467b-a9ab-a4d8bdbb7fe7,7eab8b93-ff60-4158-80d0-45bb99b7548e,loan given,2015-10-19 11:55:00,18387.0,short term,0.0,other,2.0,home mortgage,,1 year,,5.0,1.0,,448.18,15.0,8.0,0.0,20613.0,36874,0.0,
b8655d53-1446-40a9-a0a5-d9a4ef8c51e9,407783f9-9af0-46f3-acd4-02ab9754ca43,loan refused,2015-01-13 13:16:00,5045.0,short term,0.0,other,0.0,rent,35315.0,6 years,34.0,1.0,1.0,734.0,120.07,26.0,6.0,0.0,4070.0,7965,0.0,
0817295a-7d8b-491e-a154-55a8dc39bcec,23805116-d7c9-4065-b1a7-f90c3daa7c28,loan given,2015-04-27 12:41:00,6013.0,short term,0.0,other,2.0,rent,,9 years,6.0,1.0,2.0,,463.0,14.0,6.0,0.0,3712.0,4009,0.0,
1a9e8fd2-9d97-4cbc-8bec-2481ba5035d2,cad07391-1b88-46f9-83e2-d7d8f48ceb4d,loan given,2015-03-05 10:00:00,25225.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
e3fa88dc-9d29-4a1e-b416-51f75b7a50a5,e612487d-6b83-4fd3-911a-b51a27895cd9,loan given,2015-09-27 13:36:00,7400.0,short term,0.0,debt consolidation,2.0,rent,27443.0,5 years,11.0,4.0,1.0,711.0,711.23,26.0,6.0,0.0,11242.0,11565,0.0,
22e54aa7-f40d-4180-ae1c-56ebc97d92ec,5e988ce7-6a34-4bdd-9dd8-99c38d011795,loan refused,2015-04-29 13:14:00,18045.0,short term,0.0,debt consolidation,2.0,home mortgage,,6 years,,0.0,0.0,,428.15,17.0,11.0,0.0,23368.0,50581,0.0,
cec02eb5-0101-4f90-9293-ea88331b8693,b9f9c32a-19ca-4dd2-8eea-1a3b60e07ad1,loan given,2015-01-30 13:19:00,99999999.0,short term,0.0,debt consolidation,0.0,home mortgage,86034.0,3 years,12.0,3.0,3.0,739.0,1240.33,30.0,7.0,0.0,21416.0,35515,0.0,
423bd96b-2765-49cd-9fbd-74a8640fe0b2,b58dbd11-09ec-4e23-915f-51e424ff1ad5,loan given,2015-11-02 14:52:00,35483.0,long term,0.0,home improvements,4.0,home mortgage,96311.0,2 years,,3.0,3.0,690.0,1091.53,13.0,8.0,0.0,39506.0,63616,0.0,
cf035b55-2947-40ba-a7ee-108e97da6513,86d3c6d7-cba4-4bd1-9cbc-75ed02916b60,loan refused,2015-03-30 10:59:00,34552.0,long term,0.0,debt consolidation,2.0,rent,,3 years,4.0,5.0,1.0,,2460.74,20.0,17.0,0.0,25263.0,42176,0.0,
fd1f9238-cc0e-4b02-8406-8e5581b4e82a,da4011e7-b016-46d0-9793-f61a7249bee3,loan given,2015-10-12 10:54:00,34363.0,short term,0.0,debt consolidation,2.0,rent,,10+ years,11.0,0.0,2.0,,2599.15,19.0,10.0,1.0,20927.0,25836,0.0,
34d139c1-d93d-4952-b8cf-f8bd0013a751,3f376935-fa2d-4fb7-a78c-49bd07a4a6ce,loan given,2015-02-05 11:58:00,13254.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
668a9999-a00c-470f-bc77-ef5764d1c68e,6d59bb03-71ac-4a72-bc77-6db826131410,loan given,2015-12-18 13:15:00,5918.0,short term,0.0,buy a car,0.0,home mortgage,76939.0,2 years,,4.0,1.0,746.0,932.25,18.0,22.0,0.0,37937.0,807169,0.0,
d070aea8-75f5-42fc-a6d7-a948bf922e50,6d9cea53-eb0e-4829-9502-d1166a91c32f,loan given,2015-07-09 12:32:00,8216.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
7b734c73-579b-43fb-a153-ec41d6d899ec,362cdb0d-c441-4416-b51c-62d0af28dceb,loan given,2015-01-11 14:23:00,4772.0,short term,0.0,debt consolidation,1.0,rent,,2 years,18.0,0.0,2.0,,114.25,20.0,21.0,2.0,2936.0,5168,2.0,
1a4e6f62-4cc1-41ca-922a-4ec246deb6e6,82a8137c-f581-428e-8125-2d123308563b,loan given,2015-10-25 12:42:00,18221.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
cbb2a55e-6ce3-48ce-9f33-3352fa16453f,49eefa91-ab14-46e6-befc-610969fc073f,loan given,2015-08-03 13:22:00,16796.0,long term,0.0,home improvements,2.0,,,,,,,,,,,,,,,
1f622aaf-fd38-49a3-8c98-6712ccbb9b5e,5adf0bb7-b603-4b5d-bf1f-f5fb51da7e35,loan given,2015-08-18 10:40:00,6868.0,short term,0.0,debt consolidation,0.0,rent,,1 year,,5.0,1.0,,518.68,14.0,19.0,1.0,3129.0,12465,1.0,
18d48445-5f89-4ce8-a5b2-498936c8e566,5804ec90-bb93-4c95-a7c7-acbbce5d42de,loan given,2015-10-19 14:46:00,13311.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
d8ed1f3c-5f41-4b39-8531-1fffbfa26557,581eb1c7-6dc4-48d4-8579-22853cf3949a,loan given,2015-12-18 12:06:00,15675.0,short term,0.0,other,0.0,home mortgage,39188.0,10+ years,,1.0,3.0,751.0,352.69,30.0,7.0,0.0,8054.0,46827,0.0,
004946cc-fa69-4cef-8905-f705b61e79ee,44a14147-3bb1-498a-b821-a2b9388c3a8a,loan given,2015-04-18 11:49:00,10778.0,short term,0.0,business loan,2.0,,,,,,,,,,,,,,,
789d1548-7207-4393-8899-8fb004210dab,282fd917-789c-42ca-a475-bcad71abbb12,loan refused,2015-04-25 13:29:00,12883.0,long term,0.0,home improvements,0.0,home mortgage,86217.0,10+ years,51.0,0.0,0.0,716.0,740.03,12.0,11.0,0.0,17110.0,27072,0.0,
5fc5b735-55d1-49c0-a7f7-2f12292af27b,f47fabc8-d51e-44a7-bb75-69999e429bf3,loan refused,2015-09-24 10:08:00,4741.0,short term,0.0,debt consolidation,3.0,own home,22113.0,6 years,,4.0,1.0,7410.0,250.61,18.0,11.0,0.0,6785.0,23892,0.0,
8403deb2-9bdc-4bf9-ab72-aec768db89ad,7109b1bb-4dca-4574-9fef-b3bf9326bc02,loan given,2015-08-19 11:04:00,34325.0,short term,0.0,debt consolidation,4.0,rent,156912.0,2 years,4.0,4.0,2.0,727.0,1778.33,33.0,5.0,0.0,0.0,0,0.0,
